Hz,dB
11715.4083252,32.9535159284,
21537.9135132,32.9532459045,
21537.9135132,32.9532459045,
14522.7996826,32.9531526666,
14522.7996826,32.9531526666,
9026.44958496,32.9531070328,
9026.44958496,32.9531070328,
21085.7162476,32.9528486888,
21085.7162476,32.9528486888,
9206.79016113,32.952336332,
9206.79016113,32.952336332,
16152.5939941,32.9521392874,
16152.5939941,32.9521392874,
20102.5909424,32.9518986861,
20102.5909424,32.9518986861,
14515.397644,32.9516301631,
14515.397644,32.9516301631,
16198.3520508,32.9506345432,
16198.3520508,32.9506345432,
18874.5254517,32.9503731182,
18874.5254517,32.9503731182,
19564.9337769,32.9498732797,
19564.9337769,32.9498732797,
17731.9198608,32.9496919786,
17731.9198608,32.9496919786,
13775.1937866,32.9491239304,
13775.1937866,32.9491239304,
13524.8703003,32.9487435333,
13524.8703003,32.9487435333,
10961.0733032,32.9483691591,
10961.0733032,32.9483691591,
16015.3198242,32.9478755436,
16015.3198242,32.9478755436,
10576.84021,32.9478392325,
10576.84021,32.9478392325,
4142.44995117,32.9474809313,
4142.44995117,32.9474809313,
20033.2809448,32.947472793,
20033.2809448,32.947472793,
9029.14123535,32.9473507878,
9029.14123535,32.9473507878,
8675.86212158,32.9471873377,
8675.86212158,32.9471873377,
19313.9373779,32.9470215872,
19313.9373779,32.9470215872,
12307.5714111,32.9468009492,
12307.5714111,32.9468009492,
6344.8928833,32.9464444955,
6344.8928833,32.9464444955,
11716.0812378,32.945526888,
11716.0812378,32.945526888,
16279.1015625,32.9454204219,
16279.1015625,32.9454204219,
14909.0515137,32.9454119786,
14909.0515137,32.9454119786,
19069.670105,32.9449858987,
19069.670105,32.9449858987,
3193.64318848,32.9449789109,
3193.64318848,32.9449789109,
15608.8806152,32.944735634,
15608.8806152,32.944735634,
18787.046814,32.9445905671,
18787.046814,32.9445905671,
12054.5562744,32.9444117047,
12054.5562744,32.9444117047,
18392.7200317,32.9441848727,
18392.7200317,32.9441848727,
6714.99481201,32.9440949202,
6714.99481201,32.9440949202,
15666.078186,32.9437553216,
15666.078186,32.9437553216,
5674.67193604,32.9435363736,
5674.67193604,32.9435363736,
17978.2058716,32.9432774575,
17978.2058716,32.9432774575,
15744.80896,32.9429179175,
15744.80896,32.9429179175,
21756.6101074,32.9427782609,
21756.6101074,32.9427782609,
17945.2331543,32.9426666066,
17945.2331543,32.9426666066,
13250.994873,32.9417418787,
13250.994873,32.9417418787,
9267.35229492,32.9416749388,
9267.35229492,32.9416749388,
19128.8864136,32.9413348484,
19128.8864136,32.9413348484,
14218.6431885,32.9412914589,
14218.6431885,32.9412914589,
12194.5220947,32.9412091657,
12194.5220947,32.9412091657,
21866.2948608,32.9410914696,
21866.2948608,32.9410914696,
16396.8612671,32.9399103266,
16396.8612671,32.9399103266,
10232.9818726,32.939791951,
10232.9818726,32.939791951,
13719.342041,32.9394634895,
13719.342041,32.9394634895,
14973.651123,32.9390393839,
14973.651123,32.9390393839,
19550.1296997,32.9388409201,
19550.1296997,32.9388409201,
10987.3168945,32.9386464318,
10987.3168945,32.9386464318,
10865.5197144,32.9386331148,
10865.5197144,32.9386331148,
19291.0583496,32.9384065588,
19291.0583496,32.9384065588,
16179.510498,32.9382623184,
16179.510498,32.9382623184,
6510.42938232,32.938230865,
6510.42938232,32.938230865,
10621.925354,32.9379766131,
10621.925354,32.9379766131,
17557.635498,32.9378940984,
17557.635498,32.9378940984,
16119.6212769,32.9378350799,
16119.6212769,32.9378350799,
16742.0654297,32.9377960418,
16742.0654297,32.9377960418,
18971.4248657,32.9376037498,
18971.4248657,32.9376037498,
14851.8539429,32.9375234798,
14851.8539429,32.9375234798,
14847.8164673,32.9374685311,
14847.8164673,32.9374685311,
18164.6026611,32.9369906504,
18164.6026611,32.9369906504,
15565.814209,32.9364254647,
15565.814209,32.9364254647,
12455.6121826,32.9363548721,
12455.6121826,32.9363548721,
15934.5703125,32.9356349955,
15934.5703125,32.9356349955,
12569.3344116,32.9351446393,
12569.3344116,32.9351446393,
13758.3709717,32.9348714248,
13758.3709717,32.9348714248,
12343.2357788,32.9344718909,
12343.2357788,32.9344718909,
14088.7710571,32.93421335,
14088.7710571,32.93421335,
12977.7923584,32.9340279345,
12977.7923584,32.9340279345,
5721.77581787,32.9333443958,
5721.77581787,32.9333443958,
13138.6184692,32.9333179986,
13138.6184692,32.9333179986,
19240.5899048,32.9332707218,
19240.5899048,32.9332707218,
10512.9135132,32.932925487,
10512.9135132,32.932925487,
12423.3123779,32.9327690705,
12423.3123779,32.9327690705,
5460.01281738,32.9326085781,
5460.01281738,32.9326085781,
21705.46875,32.9325278844,
21705.46875,32.9325278844,
19538.6901855,32.9319453265,
19538.6901855,32.9319453265,
10276.0482788,32.9319159641,
10276.0482788,32.9319159641,
15123.7106323,32.931825768,
15123.7106323,32.931825768,
19830.7342529,32.9316669685,
19830.7342529,32.9316669685,
9785.49499512,32.931583891,
9785.49499512,32.931583891,
13541.0202026,32.9315369405,
13541.0202026,32.9315369405,
11199.2843628,32.9315218781,
11199.2843628,32.9315218781,
15914.3829346,32.9310103682,
15914.3829346,32.9310103682,
18692.1661377,32.9306216028,
18692.1661377,32.9306216028,
10031.1080933,32.9302213625,
10031.1080933,32.9302213625,
17928.4103394,32.9300381638,
17928.4103394,32.9300381638,
16005.8990479,32.9300150579,
16005.8990479,32.9300150579,
8831.30493164,32.9298676008,
8831.30493164,32.9298676008,
13330.3985596,32.9295477212,
13330.3985596,32.9295477212,
15541.5893555,32.9293867768,
15541.5893555,32.9293867768,
18562.9669189,32.9292238307,
18562.9669189,32.9292238307,
21035.9207153,32.9290813051,
21035.9207153,32.9290813051,
21948.3901978,32.9285575522,
21948.3901978,32.9285575522,
21241.8319702,32.9284002057,
21241.8319702,32.9284002057,
15728.6590576,32.9281069391,
15728.6590576,32.9281069391,
15769.0338135,32.9275098853,
15769.0338135,32.9275098853,
17684.1430664,32.9273070416,
17684.1430664,32.9273070416,
21159.7366333,32.926758426,
21159.7366333,32.926758426,
15867.2790527,32.9260140478,
15867.2790527,32.9260140478,
17906.2042236,32.9256744888,
17906.2042236,32.9256744888,
12547.8012085,32.9256509005,
12547.8012085,32.9256509005,
21996.1669922,32.9253964922,
21996.1669922,32.9253964922,
20105.2825928,32.9251693864,
20105.2825928,32.9251693864,
12364.0960693,32.9250808698,
12364.0960693,32.9250808698,
12008.7982178,32.9248080004,
12008.7982178,32.9248080004,
5793.10455322,32.9242411905,
5793.10455322,32.9242411905,
14962.8845215,32.9237568364,
14962.8845215,32.9237568364,
19868.4173584,32.9234772638,
19868.4173584,32.9234772638,
20887.8799438,32.9229329687,
20887.8799438,32.9229329687,
17079.8675537,32.9220780602,
17079.8675537,32.9220780602,
14728.0380249,32.9212308457,
14728.0380249,32.9212308457,
7036.64703369,32.9209881318,
7036.64703369,32.9209881318,
16738.7008667,32.9205301394,
16738.7008667,32.9205301394,
21169.1574097,32.9202968886,
21169.1574097,32.9202968886,
11072.7767944,32.9198189246,
11072.7767944,32.9198189246,
20147.0031738,32.9194312804,
20147.0031738,32.9194312804,
5630.25970459,32.9194120787,
5630.25970459,32.9194120787,
13469.0185547,32.9193344033,
13469.0185547,32.9193344033,
17493.7088013,32.9189054203,
17493.7088013,32.9189054203,
17483.6151123,32.9186481469,
17483.6151123,32.9186481469,
21000.9292603,32.9185742527,
21000.9292603,32.9185742527,
11172.3678589,32.9185089481,
11172.3678589,32.9185089481,
18522.5921631,32.9178229191,
18522.5921631,32.9178229191,
21655.6732178,32.9173853073,
21655.6732178,32.9173853073,
19662.5061035,32.9172126512,
19662.5061035,32.9172126512,
20188.7237549,32.9169627042,
20188.7237549,32.9169627042,
11319.0628052,32.9168798401,
11319.0628052,32.9168798401,
17592.6269531,32.9168505461,
17592.6269531,32.9168505461,
14520.7809448,32.9160185814,
14520.7809448,32.9160185814,
14268.4387207,32.915977823,
14268.4387207,32.915977823,
11626.5838623,32.9156974645,
11626.5838623,32.9156974645,
18340.9057617,32.915405866,
18340.9057617,32.915405866,
20535.9466553,32.9151590405,
20535.9466553,32.9151590405,
20265.435791,32.9151486111,
20265.435791,32.9151486111,
9726.27868652,32.914735481,
9726.27868652,32.914735481,
6618.09539795,32.9145247807,
6618.09539795,32.9145247807,
18165.9484863,32.9141184703,
18165.9484863,32.9141184703,
19471.3989258,32.9138909714,
19471.3989258,32.9138909714,
15696.3592529,32.9136896493,
15696.3592529,32.9136896493,
11086.2350464,32.913507207,
11086.2350464,32.913507207,
14425.9002686,32.9132319098,
14425.9002686,32.9132319098,
12218.7469482,32.9131338544,
12218.7469482,32.9131338544,
13322.996521,32.9130803434,
13322.996521,32.9130803434,
6625.49743652,32.9127300152,
6625.49743652,32.9127300152,
14524.1455078,32.9124265589,
14524.1455078,32.9124265589,
16146.5377808,32.9122762301,
16146.5377808,32.9122762301,
6303.84521484,32.9116413165,
6303.84521484,32.9116413165,
21971.9421387,32.9116241502,
21971.9421387,32.9116241502,
11411.9247437,32.911531896,
11411.9247437,32.911531896,
20643.6126709,32.9111696029,
20643.6126709,32.9111696029,
15547.6455688,32.9105241355,
15547.6455688,32.9105241355,
8890.52124023,32.9101742748,
8890.52124023,32.9101742748,
13106.3186646,32.9101005429,
13106.3186646,32.9101005429,
13034.9899292,32.9099392592,
13034.9899292,32.9099392592,
17356.4346313,32.9098272079,
17356.4346313,32.9098272079,
19215.0192261,32.9086546803,
19215.0192261,32.9086546803,
19634.2437744,32.9085415288,
19634.2437744,32.9085415288,
21547.3342896,32.9084226138,
21547.3342896,32.9084226138,
17634.3475342,32.9079833241,
17634.3475342,32.9079833241,
12839.1723633,32.9074518127,
12839.1723633,32.9074518127,
4036.12976074,32.9065843858,
4036.12976074,32.9065843858,
12853.9764404,32.9063789591,
12853.9764404,32.9063789591,
18544.1253662,32.9057285422,
18544.1253662,32.9057285422,
19431.6970825,32.9055321865,
19431.6970825,32.9055321865,
15220.6100464,32.9052701612,
15220.6100464,32.9052701612,
17541.4855957,32.905162727,
17541.4855957,32.905162727,
5751.38397217,32.9050171798,
5751.38397217,32.9050171798,
17204.3563843,32.9045926064,
17204.3563843,32.9045926064,
21148.9700317,32.9044911529,
21148.9700317,32.9044911529,
13547.076416,32.9042307226,
13547.076416,32.9042307226,
2842.3828125,32.904081058,
2842.3828125,32.904081058,
15549.6643066,32.9034191424,
15549.6643066,32.9034191424,
19955.8959961,32.9030233612,
19955.8959961,32.9030233612,
15213.2080078,32.9029877365,
15213.2080078,32.9029877365,
12342.5628662,32.9026144289,
12342.5628662,32.9026144289,
15948.0285645,32.9020446522,
15948.0285645,32.9020446522,
10761.8911743,32.9020154193,
10761.8911743,32.9020154193,
15682.901001,32.9018691868,
15682.901001,32.9018691868,
13448.8311768,32.9017961982,
13448.8311768,32.9017961982,
10532.4279785,32.9011529888,
10532.4279785,32.9011529888,
15113.6169434,32.9011131271,
15113.6169434,32.9011131271,
16748.1216431,32.9010384009,
16748.1216431,32.9010384009,
7145.65887451,32.900340809,
7145.65887451,32.900340809,
11973.1338501,32.8999491336,
11973.1338501,32.8999491336,
13035.6628418,32.8991803501,
13035.6628418,32.8991803501,
18243.3334351,32.8991429002,
18243.3334351,32.8991429002,
15158.0291748,32.8988183357,
15158.0291748,32.8988183357,
17307.3120117,32.8988034681,
17307.3120117,32.8988034681,
16108.1817627,32.8984311738,
16108.1817627,32.8984311738,
6881.20422363,32.8981699994,
6881.20422363,32.8981699994,
19134.942627,32.897396459,
19134.942627,32.897396459,
11681.0897827,32.8971537539,
11681.0897827,32.8971537539,
20561.517334,32.8967303923,
20561.517334,32.8967303923,
17772.2946167,32.8965611464,
17772.2946167,32.8965611464,
18298.5122681,32.8964931118,
18298.5122681,32.8964931118,
11165.6387329,32.8963290329,
11165.6387329,32.8963290329,
18052.2262573,32.8963017379,
18052.2262573,32.8963017379,
17917.6437378,32.8955750916,
17917.6437378,32.8955750916,
13785.9603882,32.8953148099,
13785.9603882,32.8953148099,
15760.9588623,32.8942660242,
15760.9588623,32.8942660242,
17967.43927,32.8942243511,
17967.43927,32.8942243511,
6551.47705078,32.8940090671,
6551.47705078,32.8940090671,
17065.0634766,32.8937395049,
17065.0634766,32.8937395049,
19137.6342773,32.8935678966,
19137.6342773,32.8935678966,
14731.4025879,32.8933274538,
14731.4025879,32.8933274538,
21206.8405151,32.8929090361,
21206.8405151,32.8929090361,
9689.94140625,32.8928693718,
9689.94140625,32.8928693718,
11780.0079346,32.8928569543,
11780.0079346,32.8928569543,
21596.4569092,32.8928138692,
21596.4569092,32.8928138692,
5313.99078369,32.8927858578,
5313.99078369,32.8927858578,
16324.1867065,32.8924884361,
16324.1867065,32.8924884361,
13748.2772827,32.8924785028,
13748.2772827,32.8924785028,
12463.6871338,32.8924274393,
12463.6871338,32.8924274393,
20724.3621826,32.8921742623,
20724.3621826,32.8921742623,
10029.0893555,32.8920303178,
10029.0893555,32.8920303178,
5684.0927124,32.8917177806,
5684.0927124,32.8917177806,
20319.9417114,32.891332314,
20319.9417114,32.891332314,
18151.8173218,32.8904468646,
18151.8173218,32.8904468646,
15304.7241211,32.8904275754,
15304.7241211,32.8904275754,
14863.293457,32.890137991,
14863.293457,32.890137991,
11154.8721313,32.8898403766,
11154.8721313,32.8898403766,
18630.2581787,32.8896234907,
18630.2581787,32.8896234907,
11996.0128784,32.8894582649,
11996.0128784,32.8894582649,
11798.8494873,32.8894071615,
11798.8494873,32.8894071615,
18637.6602173,32.8887950524,
18637.6602173,32.8887950524,
8423.51989746,32.8886875612,
8423.51989746,32.8886875612,
17721.8261719,32.8884550199,
17721.8261719,32.8884550199,
16592.678833,32.8883111269,
16592.678833,32.8883111269,
5722.44873047,32.8870884105,
5722.44873047,32.8870884105,
13611.0031128,32.8868384886,
13611.0031128,32.8868384886,
13745.5856323,32.8863865905,
13745.5856323,32.8863865905,
10510.8947754,32.8861685752,
10510.8947754,32.8861685752,
15744.1360474,32.8855180422,
15744.1360474,32.8855180422,
7455.19866943,32.8853527282,
7455.19866943,32.8853527282,
12683.0566406,32.8850772473,
12683.0566406,32.8850772473,
16475.592041,32.884973985,
16475.592041,32.884973985,
18005.7952881,32.884649173,
18005.7952881,32.884649173,
20062.2161865,32.884082266,
20062.2161865,32.884082266,
19178.6819458,32.8835656762,
19178.6819458,32.8835656762,
20358.9706421,32.8828942372,
20358.9706421,32.8828942372,
11361.4562988,32.8828405912,
11361.4562988,32.8828405912,
11922.6654053,32.8828336344,
11922.6654053,32.8828336344,
7333.40148926,32.8827441512,
7333.40148926,32.8827441512,
13642.6300049,32.8825870762,
13642.6300049,32.8825870762,
16483.6669922,32.8825208888,
16483.6669922,32.8825208888,
3165.38085938,32.8824487171,
3165.38085938,32.8824487171,
11678.3981323,32.882092278,
11678.3981323,32.882092278,
20288.9877319,32.8818432147,
20288.9877319,32.8818432147,
20978.0502319,32.88174207,
20978.0502319,32.88174207,
19936.3815308,32.8817120468,
19936.3815308,32.8817120468,
19654.4311523,32.8817028996,
19654.4311523,32.8817028996,
17419.0155029,32.8813988799,
17419.0155029,32.8813988799,
16376.0009766,32.8813065166,
16376.0009766,32.8813065166,
15027.4841309,32.8811606636,
15027.4841309,32.8811606636,
13232.8262329,32.8809323483,
13232.8262329,32.8809323483,
14567.8848267,32.8804595811,
14567.8848267,32.8804595811,
13065.2709961,32.8803750808,
13065.2709961,32.8803750808,
17166.0003662,32.8800720226,
17166.0003662,32.8800720226,
20494.8989868,32.8799829492,
20494.8989868,32.8799829492,
17898.8021851,32.8798510352,
17898.8021851,32.8798510352,
20451.159668,32.8794363769,
20451.159668,32.8794363769,
13565.9179688,32.8792920591,
13565.9179688,32.8792920591,
12633.934021,32.8791003229,
12633.934021,32.8791003229,
12955.5862427,32.8787141916,
12955.5862427,32.8787141916,
15911.0183716,32.8783673968,
15911.0183716,32.8783673968,
18266.885376,32.8779023387,
18266.885376,32.8779023387,
17172.0565796,32.8778200948,
17172.0565796,32.8778200948,
16919.0414429,32.8778037588,
16919.0414429,32.8778037588,
10649.5147705,32.8777640333,
10649.5147705,32.8777640333,
13869.4015503,32.8774098328,
13869.4015503,32.8774098328,
20481.4407349,32.8770765684,
20481.4407349,32.8770765684,
20458.5617065,32.8769555111,
20458.5617065,32.8769555111,
9779.43878174,32.8760650415,
9779.43878174,32.8760650415,
16984.9868774,32.8760216996,
16984.9868774,32.8760216996,
13773.8479614,32.8754397374,
13773.8479614,32.8754397374,
17863.1378174,32.8753801926,
17863.1378174,32.8753801926,
16864.5355225,32.8753497177,
16864.5355225,32.8753497177,
19865.0527954,32.8751974746,
19865.0527954,32.8751974746,
11427.4017334,32.8750219864,
11427.4017334,32.8750219864,
20395.3079224,32.8738018533,
20395.3079224,32.8738018533,
21328.6376953,32.8728308785,
21328.6376953,32.8728308785,
13709.9212646,32.8721879904,
13709.9212646,32.8721879904,
12543.0908203,32.8718410655,
12543.0908203,32.8718410655,
20472.0199585,32.8717406727,
20472.0199585,32.8717406727,
16760.9069824,32.8714072844,
16760.9069824,32.8714072844,
17702.3117065,32.8713097894,
17702.3117065,32.8713097894,
1905.68847656,32.8712010392,
1905.68847656,32.8712010392,
10239.7109985,32.8711584611,
10239.7109985,32.8711584611,
21985.4003906,32.8709305129,
21985.4003906,32.8709305129,
14072.6211548,32.8705770019,
14072.6211548,32.8705770019,
13852.5787354,32.8704806981,
13852.5787354,32.8704806981,
14516.7434692,32.8704592575,
14516.7434692,32.8704592575,
14882.8079224,32.8702583435,
14882.8079224,32.8702583435,
14786.5814209,32.8701612669,
14786.5814209,32.8701612669,
17004.5013428,32.8695125631,
17004.5013428,32.8695125631,
15854.4937134,32.8685596507,
15854.4937134,32.8685596507,
4511.87896729,32.8683225482,
4511.87896729,32.8683225482,
10167.7093506,32.868249571,
10167.7093506,32.868249571,
10815.7241821,32.8680303248,
10815.7241821,32.8680303248,
18112.1154785,32.867961743,
18112.1154785,32.867961743,
20111.3388062,32.8678184364,
20111.3388062,32.8678184364,
17649.8245239,32.867737479,
17649.8245239,32.867737479,
21673.8418579,32.8677026732,
21673.8418579,32.8677026732,
8932.91473389,32.8675823036,
8932.91473389,32.8675823036,
19324.0310669,32.8668801192,
19324.0310669,32.8668801192,
11511.5158081,32.8668077413,
11511.5158081,32.8668077413,
17270.3018188,32.8664294304,
17270.3018188,32.8664294304,
21029.864502,32.8662634516,
21029.864502,32.8662634516,
21646.925354,32.8662583838,
21646.925354,32.8662583838,
21225.0091553,32.8661716864,
21225.0091553,32.8661716864,
16915.6768799,32.8657218521,
16915.6768799,32.8657218521,
15773.0712891,32.8653811883,
15773.0712891,32.8653811883,
8270.0958252,32.865163946,
8270.0958252,32.865163946,
8705.47027588,32.8650915124,
8705.47027588,32.8650915124,
14517.4163818,32.8649739393,
14517.4163818,32.8649739393,
10508.8760376,32.8649518357,
10508.8760376,32.8649518357,
5853.66668701,32.8648162587,
5853.66668701,32.8648162587,
14647.2885132,32.8647943591,
14647.2885132,32.8647943591,
12010.8169556,32.864317996,
12010.8169556,32.864317996,
15459.4940186,32.8642118052,
15459.4940186,32.8642118052,
21527.8198242,32.8641186142,
21527.8198242,32.8641186142,
10315.7501221,32.8640238743,
10315.7501221,32.8640238743,
14738.1317139,32.8627843894,
14738.1317139,32.8627843894,
21454.4723511,32.8622162707,
21454.4723511,32.8622162707,
16527.406311,32.8622096517,
16527.406311,32.8622096517,
15195.7122803,32.8621844235,
15195.7122803,32.8621844235,
21396.6018677,32.8621763838,
21396.6018677,32.8621763838,
17754.1259766,32.8618428051,
17754.1259766,32.8618428051,
13575.3387451,32.8617166451,
13575.3387451,32.8617166451,
16138.4628296,32.8615771045,
16138.4628296,32.8615771045,
12096.2768555,32.8612393576,
12096.2768555,32.8612393576,
13164.1891479,32.8611343424,
13164.1891479,32.8611343424,
14781.1981201,32.8607397219,
14781.1981201,32.8607397219,
20068.2723999,32.8607324715,
20068.2723999,32.8607324715,
12866.0888672,32.8602759644,
12866.0888672,32.8602759644,
17530.0460815,32.8602094738,
17530.0460815,32.8602094738,
14277.8594971,32.860015293,
14277.8594971,32.860015293,
17569.0750122,32.8595415074,
17569.0750122,32.8595415074,
21370.3582764,32.8591313923,
21370.3582764,32.8591313923,
10379.6768188,32.8588126458,
10379.6768188,32.8588126458,
18542.1066284,32.858557192,
18542.1066284,32.858557192,
14552.4078369,32.8585337548,
14552.4078369,32.8585337548,
19183.392334,32.8584523516,
19183.392334,32.8584523516,
14535.585022,32.8582721198,
14535.585022,32.8582721198,
14408.404541,32.8577904732,
14408.404541,32.8577904732,
16541.5374756,32.85760997,
16541.5374756,32.85760997,
11244.3695068,32.8572830315,
11244.3695068,32.8572830315,
15423.8296509,32.8571633415,
15423.8296509,32.8571633415,
14639.213562,32.8570242211,
14639.213562,32.8570242211,
17448.6236572,32.8569829502,
17448.6236572,32.8569829502,
17377.9678345,32.8568906484,
17377.9678345,32.8568906484,
13353.9505005,32.8567726493,
13353.9505005,32.8567726493,
19965.9896851,32.8564373331,
19965.9896851,32.8564373331,
16539.5187378,32.8563808347,
16539.5187378,32.8563808347,
12166.2597656,32.8562920079,
12166.2597656,32.8562920079,
17398.1552124,32.8561234492,
17398.1552124,32.8561234492,
11615.1443481,32.8559970313,
11615.1443481,32.8559970313,
12575.390625,32.8552459684,
12575.390625,32.8552459684,
16106.1630249,32.8551366837,
16106.1630249,32.8551366837,
9251.87530518,32.8550323871,
9251.87530518,32.8550323871,
12705.9356689,32.8542163257,
12705.9356689,32.8542163257,
13715.977478,32.8537257647,
13715.977478,32.8537257647,
13431.3354492,32.8535363968,
13431.3354492,32.8535363968,
15199.0768433,32.8517955811,
15199.0768433,32.8517955811,
18182.0983887,32.8516979074,
18182.0983887,32.8516979074,
3405.61065674,32.8514131212,
3405.61065674,32.8514131212,
15102.8503418,32.851392981,
15102.8503418,32.851392981,
18101.348877,32.8512929745,
18101.348877,32.8512929745,
19552.8213501,32.8510017379,
19552.8213501,32.8510017379,
7341.47644043,32.8509067265,
7341.47644043,32.8509067265,
14172.2122192,32.8504021553,
14172.2122192,32.8504021553,
13965.6280518,32.8503614793,
13965.6280518,32.8503614793,
10722.8622437,32.8503486804,
10722.8622437,32.8503486804,
16713.130188,32.8498441651,
16713.130188,32.8498441651,
18309.9517822,32.8493544163,
18309.9517822,32.8493544163,
15540.9164429,32.8488801712,
15540.9164429,32.8488801712,
17036.1282349,32.8484600392,
17036.1282349,32.8484600392,
12290.7485962,32.8483133672,
12290.7485962,32.8483133672,
11953.6193848,32.8481982386,
11953.6193848,32.8481982386,
20543.3486938,32.8481072659,
20543.3486938,32.8481072659,
11767.8955078,32.8479481093,
11767.8955078,32.8479481093,
3221.90551758,32.8478828619,
3221.90551758,32.8478828619,
6807.18383789,32.8478798564,
6807.18383789,32.8478798564,
6232.51647949,32.8472679546,
6232.51647949,32.8472679546,
5211.03515625,32.8471987422,
5211.03515625,32.8471987422,
14549.7161865,32.8471468456,
14549.7161865,32.8471468456,
10721.5164185,32.847080383,
10721.5164185,32.847080383,
14625.0823975,32.8470754395,
14625.0823975,32.8470754395,
8877.06298828,32.8461265756,
8877.06298828,32.8461265756,
2546.97418213,32.846086851,
2546.97418213,32.846086851,
13030.279541,32.8456851517,
13030.279541,32.8456851517,
17645.1141357,32.8456068885,
17645.1141357,32.8456068885,
14800.7125854,32.8454057872,
14800.7125854,32.8454057872,
17838.2400513,32.8450544782,
17838.2400513,32.8450544782,
18760.8032227,32.8449792375,
18760.8032227,32.8449792375,
14550.3890991,32.8448861725,
14550.3890991,32.8448861725,
16129.7149658,32.8446567414,
16129.7149658,32.8446567414,
21823.9013672,32.8441653165,
21823.9013672,32.8441653165,
14985.0906372,32.8436862409,
14985.0906372,32.8436862409,
12928.6697388,32.8429764047,
12928.6697388,32.8429764047,
10907.2402954,32.8429472384,
10907.2402954,32.8429472384,
5566.33300781,32.8429349751,
5566.33300781,32.8429349751,
20125.4699707,32.842697679,
20125.4699707,32.842697679,
12697.1878052,32.8426748233,
12697.1878052,32.8426748233,
11304.258728,32.8425383143,
11304.258728,32.8425383143,
7622.08099365,32.8422601526,
7622.08099365,32.8422601526,
14882.1350098,32.8420657469,
14882.1350098,32.8420657469,
14619.6990967,32.8420540919,
14619.6990967,32.8420540919,
20108.6471558,32.8418292029,
20108.6471558,32.8418292029,
19904.0817261,32.841576074,
19904.0817261,32.841576074,
17721.1532593,32.840838799,
17721.1532593,32.840838799,
19367.7703857,32.8407650793,
19367.7703857,32.8407650793,
5830.78765869,32.8405973626,
5830.78765869,32.8405973626,
15577.9266357,32.8400705549,
15577.9266357,32.8400705549,
17741.3406372,32.8400322889,
17741.3406372,32.8400322889,
13267.1447754,32.8398442462,
13267.1447754,32.8398442462,
11461.7202759,32.8394975617,
11461.7202759,32.8394975617,
20222.3693848,32.8393905988,
20222.3693848,32.8393905988,
21372.3770142,32.8379369662,
21372.3770142,32.8379369662,
19885.9130859,32.8370324557,
19885.9130859,32.8370324557,
12473.1079102,32.836833029,
12473.1079102,32.836833029,
15149.9542236,32.8367458606,
15149.9542236,32.8367458606,
12196.5408325,32.8365439825,
12196.5408325,32.8365439825,
20971.9940186,32.8364225922,
20971.9940186,32.8364225922,
14781.8710327,32.8355113031,
14781.8710327,32.8355113031,
12109.0621948,32.8349151952,
12109.0621948,32.8349151952,
8156.37359619,32.8348020213,
8156.37359619,32.8348020213,
17812.6693726,32.8344675154,
17812.6693726,32.8344675154,
14499.2477417,32.8344264917,
14499.2477417,32.8344264917,
8885.13793945,32.8343059895,
8885.13793945,32.8343059895,
6898.69995117,32.8342114088,
6898.69995117,32.8342114088,
19943.7835693,32.8340567394,
19943.7835693,32.8340567394,
18218.4356689,32.8331876594,
18218.4356689,32.8331876594,
19762.7700806,32.8330296059,
19762.7700806,32.8330296059,
14534.9121094,32.8329490719,
14534.9121094,32.8329490719,
15604.8431396,32.8328556663,
15604.8431396,32.8328556663,
4126.30004883,32.8328001931,
4126.30004883,32.8328001931,
18336.1953735,32.8327909158,
18336.1953735,32.8327909158,
2240.7989502,32.8321745541,
2240.7989502,32.8321745541,
14609.6054077,32.83210406,
14609.6054077,32.83210406,
13732.800293,32.8318774483,
13732.800293,32.8318774483,
18363.78479,32.8313397726,
18363.78479,32.8313397726,
5399.45068359,32.8302870575,
5399.45068359,32.8302870575,
5459.33990479,32.829754996,
5459.33990479,32.829754996,
6470.72753906,32.8295930354,
6470.72753906,32.8295930354,
20078.3660889,32.8295830008,
20078.3660889,32.8295830008,
21644.9066162,32.8294672679,
21644.9066162,32.8294672679,
20599.2004395,32.8294455603,
20599.2004395,32.8294455603,
4154.56237793,32.8293546677,
4154.56237793,32.8293546677,
13932.6553345,32.8288956814,
13932.6553345,32.8288956814,
21311.8148804,32.8282556515,
21311.8148804,32.8282556515,
21457.8369141,32.8279842901,
21457.8369141,32.8279842901,
17324.8077393,32.8277463878,
17324.8077393,32.8277463878,
14454.8355103,32.8277204701,
14454.8355103,32.8277204701,
14076.6586304,32.8274255523,
14076.6586304,32.8274255523,
2941.30096436,32.8273084664,
2941.30096436,32.8273084663,
7079.71343994,32.8272302203,
7079.71343994,32.8272302203,
21216.2612915,32.8270088999,
21216.2612915,32.8270088999,
10893.7820435,32.8269629118,
10893.7820435,32.8269629118,
12506.0806274,32.8268410363,
12506.0806274,32.8268410363,
5534.70611572,32.8258179525,
5534.70611572,32.8258179525,
11154.1992188,32.8253590104,
11154.1992188,32.8253590104,
13489.8788452,32.825318728,
13489.8788452,32.825318728,
12846.5744019,32.82528994,
12846.5744019,32.82528994,
15481.7001343,32.825167012,
15481.7001343,32.825167012,
15341.0614014,32.8251434679,
15341.0614014,32.8251434679,
10716.1331177,32.8247010617,
10716.1331177,32.8247010617,
5281.690979,32.8236184007,
