Hz,dB
8018.42651367,-inf,
8017.75360107,-inf,
8017.75360107,-inf,
8017.08068848,-inf,
8017.08068848,-inf,
8016.40777588,-inf,
8016.40777588,-inf,
8015.73486328,-inf,
8015.73486328,-inf,
8015.06195068,-inf,
8015.06195068,-inf,
8014.38903809,-inf,
8014.38903809,-inf,
8013.71612549,-inf,
8013.71612549,-inf,
8013.04321289,-inf,
8013.04321289,-inf,
8012.37030029,-inf,
8012.37030029,-inf,
8011.6973877,-inf,
8011.6973877,-inf,
8011.0244751,-inf,
8011.0244751,-inf,
8010.3515625,-inf,
8010.3515625,-inf,
8009.6786499,-inf,
8009.6786499,-inf,
8009.0057373,-inf,
8009.0057373,-inf,
8008.33282471,-inf,
8008.33282471,-inf,
8007.65991211,-inf,
8007.65991211,-inf,
8006.98699951,-inf,
8006.98699951,-inf,
8006.31408691,-inf,
8006.31408691,-inf,
8005.64117432,-inf,
8005.64117432,-inf,
8004.96826172,-inf,
8004.96826172,-inf,
8004.29534912,-inf,
8004.29534912,-inf,
8003.62243652,-inf,
8003.62243652,-inf,
8002.94952393,-inf,
8002.94952393,-inf,
8002.27661133,-inf,
8002.27661133,-inf,
8001.60369873,-inf,
8001.60369873,-inf,
8000.93078613,-inf,
8000.93078613,-inf,
8000.25787354,-inf,
8000.25787354,-inf,
7999.58496094,-inf,
7999.58496094,-inf,
7998.91204834,-inf,
7998.91204834,-inf,
7998.23913574,-inf,
7998.23913574,-inf,
7997.56622314,-inf,
7997.56622314,-inf,
7996.89331055,-inf,
7996.89331055,-inf,
7996.22039795,-inf,
7996.22039795,-inf,
7995.54748535,-inf,
7995.54748535,-inf,
7994.87457275,-inf,
7994.87457275,-inf,
7994.20166016,-inf,
7994.20166016,-inf,
7993.52874756,-inf,
7993.52874756,-inf,
7992.85583496,-inf,
7992.85583496,-inf,
7992.18292236,-inf,
7992.18292236,-inf,
7991.51000977,-inf,
7991.51000977,-inf,
7990.83709717,-inf,
7990.83709717,-inf,
7990.16418457,-inf,
7990.16418457,-inf,
7989.49127197,-inf,
7989.49127197,-inf,
7988.81835938,-inf,
7988.81835938,-inf,
7988.14544678,-inf,
7988.14544678,-inf,
7987.47253418,-inf,
7987.47253418,-inf,
7986.79962158,-inf,
7986.79962158,-inf,
7986.12670898,-inf,
7986.12670898,-inf,
7985.45379639,-inf,
7985.45379639,-inf,
7984.78088379,-inf,
7984.78088379,-inf,
7984.10797119,-inf,
7984.10797119,-inf,
7983.43505859,-inf,
7983.43505859,-inf,
7982.762146,-inf,
7982.762146,-inf,
7982.0892334,-inf,
7982.0892334,-inf,
7981.4163208,-inf,
7981.4163208,-inf,
7980.7434082,-inf,
7980.7434082,-inf,
7980.07049561,-inf,
7980.07049561,-inf,
7979.39758301,-inf,
7979.39758301,-inf,
7978.72467041,-inf,
7978.72467041,-inf,
7978.05175781,-inf,
7978.05175781,-inf,
7977.37884521,-inf,
7977.37884521,-inf,
7976.70593262,-inf,
7976.70593262,-inf,
7976.03302002,-inf,
7976.03302002,-inf,
7975.36010742,-inf,
7975.36010742,-inf,
7974.68719482,-inf,
7974.68719482,-inf,
7974.01428223,-inf,
7974.01428223,-inf,
7973.34136963,-inf,
7973.34136963,-inf,
7972.66845703,-inf,
7972.66845703,-inf,
7971.99554443,-inf,
7971.99554443,-inf,
7971.32263184,-inf,
7971.32263184,-inf,
7970.64971924,-inf,
7970.64971924,-inf,
7969.97680664,-inf,
7969.97680664,-inf,
7969.30389404,-inf,
7969.30389404,-inf,
7968.63098145,-inf,
7968.63098145,-inf,
7967.95806885,-inf,
7967.95806885,-inf,
7967.28515625,-inf,
7967.28515625,-inf,
7966.61224365,-inf,
7966.61224365,-inf,
7965.93933105,-inf,
7965.93933105,-inf,
7965.26641846,-inf,
7965.26641846,-inf,
7964.59350586,-inf,
7964.59350586,-inf,
7963.92059326,-inf,
7963.92059326,-inf,
7963.24768066,-inf,
7963.24768066,-inf,
7962.57476807,-inf,
7962.57476807,-inf,
7961.90185547,-inf,
7961.90185547,-inf,
7961.22894287,-inf,
7961.22894287,-inf,
7960.55603027,-inf,
7960.55603027,-inf,
7959.88311768,-inf,
7959.88311768,-inf,
7959.21020508,-inf,
7959.21020508,-inf,
7958.53729248,-inf,
7958.53729248,-inf,
7957.86437988,-inf,
7957.86437988,-inf,
7957.19146729,-inf,
7957.19146729,-inf,
7956.51855469,-inf,
7956.51855469,-inf,
7955.84564209,-inf,
7955.84564209,-inf,
7955.17272949,-inf,
7955.17272949,-inf,
7954.49981689,-inf,
7954.49981689,-inf,
7953.8269043,-inf,
7953.8269043,-inf,
7953.1539917,-inf,
7953.1539917,-inf,
7952.4810791,-inf,
7952.4810791,-inf,
7951.8081665,-inf,
7951.8081665,-inf,
7951.13525391,-inf,
7951.13525391,-inf,
7950.46234131,-inf,
7950.46234131,-inf,
7949.78942871,-inf,
7949.78942871,-inf,
7949.11651611,-inf,
7949.11651611,-inf,
7948.44360352,-inf,
7948.44360352,-inf,
7947.77069092,-inf,
7947.77069092,-inf,
7947.09777832,-inf,
7947.09777832,-inf,
7946.42486572,-inf,
7946.42486572,-inf,
7945.75195312,-inf,
7945.75195312,-inf,
7945.07904053,-inf,
7945.07904053,-inf,
7944.40612793,-inf,
7944.40612793,-inf,
7943.73321533,-inf,
7943.73321533,-inf,
7943.06030273,-inf,
7943.06030273,-inf,
7942.38739014,-inf,
7942.38739014,-inf,
7941.71447754,-inf,
7941.71447754,-inf,
7941.04156494,-inf,
7941.04156494,-inf,
7940.36865234,-inf,
7940.36865234,-inf,
7939.69573975,-inf,
7939.69573975,-inf,
7939.02282715,-inf,
7939.02282715,-inf,
7938.34991455,-inf,
7938.34991455,-inf,
7937.67700195,-inf,
7937.67700195,-inf,
7937.00408936,-inf,
7937.00408936,-inf,
7936.33117676,-inf,
7936.33117676,-inf,
7935.65826416,-inf,
7935.65826416,-inf,
7934.98535156,-inf,
7934.98535156,-inf,
7934.31243896,-inf,
7934.31243896,-inf,
7933.63952637,-inf,
7933.63952637,-inf,
7932.96661377,-inf,
7932.96661377,-inf,
7932.29370117,-inf,
7932.29370117,-inf,
7931.62078857,-inf,
7931.62078857,-inf,
7930.94787598,-inf,
7930.94787598,-inf,
7930.27496338,-inf,
7930.27496338,-inf,
7929.60205078,-inf,
7929.60205078,-inf,
7928.92913818,-inf,
7928.92913818,-inf,
7928.25622559,-inf,
7928.25622559,-inf,
7927.58331299,-inf,
7927.58331299,-inf,
7926.91040039,-inf,
7926.91040039,-inf,
7926.23748779,-inf,
7926.23748779,-inf,
7925.5645752,-inf,
7925.5645752,-inf,
7924.8916626,-inf,
7924.8916626,-inf,
7924.21875,-inf,
7924.21875,-inf,
7923.5458374,-inf,
7923.5458374,-inf,
7922.8729248,-inf,
7922.8729248,-inf,
7922.20001221,-inf,
7922.20001221,-inf,
7921.52709961,-inf,
7921.52709961,-inf,
7920.85418701,-inf,
7920.85418701,-inf,
7920.18127441,-inf,
7920.18127441,-inf,
7919.50836182,-inf,
7919.50836182,-inf,
7918.83544922,-inf,
7918.83544922,-inf,
7918.16253662,-inf,
7918.16253662,-inf,
7917.48962402,-inf,
7917.48962402,-inf,
7916.81671143,-inf,
7916.81671143,-inf,
7916.14379883,-inf,
7916.14379883,-inf,
7915.47088623,-inf,
7915.47088623,-inf,
7914.79797363,-inf,
7914.79797363,-inf,
7914.12506104,-inf,
7914.12506104,-inf,
7913.45214844,-inf,
7913.45214844,-inf,
7912.77923584,-inf,
7912.77923584,-inf,
7912.10632324,-inf,
7912.10632324,-inf,
7911.43341064,-inf,
7911.43341064,-inf,
7910.76049805,-inf,
7910.76049805,-inf,
7910.08758545,-inf,
7910.08758545,-inf,
7909.41467285,-inf,
7909.41467285,-inf,
7908.74176025,-inf,
7908.74176025,-inf,
7908.06884766,-inf,
7908.06884766,-inf,
7907.39593506,-inf,
7907.39593506,-inf,
7906.72302246,-inf,
7906.72302246,-inf,
7906.05010986,-inf,
7906.05010986,-inf,
7905.37719727,-inf,
7905.37719727,-inf,
7904.70428467,-inf,
7904.70428467,-inf,
7904.03137207,-inf,
7904.03137207,-inf,
7903.35845947,-inf,
7903.35845947,-inf,
7902.68554688,-inf,
7902.68554688,-inf,
7902.01263428,-inf,
7902.01263428,-inf,
7901.33972168,-inf,
7901.33972168,-inf,
7900.66680908,-inf,
7900.66680908,-inf,
7899.99389648,-inf,
7899.99389648,-inf,
7899.32098389,-inf,
7899.32098389,-inf,
7898.64807129,-inf,
7898.64807129,-inf,
7897.97515869,-inf,
7897.97515869,-inf,
7897.30224609,-inf,
7897.30224609,-inf,
7896.6293335,-inf,
7896.6293335,-inf,
7895.9564209,-inf,
7895.9564209,-inf,
7895.2835083,-inf,
7895.2835083,-inf,
7894.6105957,-inf,
7894.6105957,-inf,
7893.93768311,-inf,
7893.93768311,-inf,
7893.26477051,-inf,
7893.26477051,-inf,
7892.59185791,-inf,
7892.59185791,-inf,
7891.91894531,-inf,
7891.91894531,-inf,
7891.24603271,-inf,
7891.24603271,-inf,
7890.57312012,-inf,
7890.57312012,-inf,
7889.90020752,-inf,
7889.90020752,-inf,
7889.22729492,-inf,
7889.22729492,-inf,
7888.55438232,-inf,
7888.55438232,-inf,
7887.88146973,-inf,
7887.88146973,-inf,
7887.20855713,-inf,
7887.20855713,-inf,
7886.53564453,-inf,
7886.53564453,-inf,
7885.86273193,-inf,
7885.86273193,-inf,
7885.18981934,-inf,
7885.18981934,-inf,
7884.51690674,-inf,
7884.51690674,-inf,
7883.84399414,-inf,
7883.84399414,-inf,
7883.17108154,-inf,
7883.17108154,-inf,
7882.49816895,-inf,
7882.49816895,-inf,
7881.82525635,-inf,
7881.82525635,-inf,
7881.15234375,-inf,
7881.15234375,-inf,
7880.47943115,-inf,
7880.47943115,-inf,
7879.80651855,-inf,
7879.80651855,-inf,
7879.13360596,-inf,
7879.13360596,-inf,
7878.46069336,-inf,
7878.46069336,-inf,
7877.78778076,-inf,
7877.78778076,-inf,
7877.11486816,-inf,
7877.11486816,-inf,
7876.44195557,-inf,
7876.44195557,-inf,
7875.76904297,-inf,
7875.76904297,-inf,
7875.09613037,-inf,
7875.09613037,-inf,
7874.42321777,-inf,
7874.42321777,-inf,
7873.75030518,-inf,
7873.75030518,-inf,
7873.07739258,-inf,
7873.07739258,-inf,
7872.40447998,-inf,
7872.40447998,-inf,
7871.73156738,-inf,
7871.73156738,-inf,
7871.05865479,-inf,
7871.05865479,-inf,
7870.38574219,-inf,
7870.38574219,-inf,
7869.71282959,-inf,
7869.71282959,-inf,
7869.03991699,-inf,
7869.03991699,-inf,
7868.36700439,-inf,
7868.36700439,-inf,
7867.6940918,-inf,
7867.6940918,-inf,
7867.0211792,-inf,
7867.0211792,-inf,
7866.3482666,-inf,
7866.3482666,-inf,
7865.675354,-inf,
7865.675354,-inf,
7865.00244141,-inf,
7865.00244141,-inf,
7864.32952881,-inf,
7864.32952881,-inf,
7863.65661621,-inf,
7863.65661621,-inf,
7862.98370361,-inf,
7862.98370361,-inf,
7862.31079102,-inf,
7862.31079102,-inf,
7861.63787842,-inf,
7861.63787842,-inf,
7860.96496582,-inf,
7860.96496582,-inf,
7860.29205322,-inf,
7860.29205322,-inf,
7859.61914062,-inf,
7859.61914062,-inf,
7858.94622803,-inf,
7858.94622803,-inf,
7858.27331543,-inf,
7858.27331543,-inf,
7857.60040283,-inf,
7857.60040283,-inf,
7856.92749023,-inf,
7856.92749023,-inf,
7856.25457764,-inf,
7856.25457764,-inf,
7855.58166504,-inf,
7855.58166504,-inf,
7854.90875244,-inf,
7854.90875244,-inf,
7854.23583984,-inf,
7854.23583984,-inf,
7853.56292725,-inf,
7853.56292725,-inf,
7852.89001465,-inf,
7852.89001465,-inf,
7852.21710205,-inf,
7852.21710205,-inf,
7851.54418945,-inf,
7851.54418945,-inf,
7850.87127686,-inf,
7850.87127686,-inf,
7850.19836426,-inf,
7850.19836426,-inf,
7849.52545166,-inf,
7849.52545166,-inf,
7848.85253906,-inf,
7848.85253906,-inf,
7848.17962646,-inf,
7848.17962646,-inf,
7847.50671387,-inf,
7847.50671387,-inf,
7846.83380127,-inf,
7846.83380127,-inf,
7846.16088867,-inf,
7846.16088867,-inf,
7845.48797607,-inf,
7845.48797607,-inf,
7844.81506348,-inf,
7844.81506348,-inf,
7844.14215088,-inf,
7844.14215088,-inf,
7843.46923828,-inf,
7843.46923828,-inf,
7842.79632568,-inf,
7842.79632568,-inf,
7842.12341309,-inf,
7842.12341309,-inf,
7841.45050049,-inf,
7841.45050049,-inf,
7840.77758789,-inf,
7840.77758789,-inf,
7840.10467529,-inf,
7840.10467529,-inf,
7839.4317627,-inf,
7839.4317627,-inf,
7838.7588501,-inf,
7838.7588501,-inf,
7838.0859375,-inf,
7838.0859375,-inf,
7837.4130249,-inf,
7837.4130249,-inf,
7836.7401123,-inf,
7836.7401123,-inf,
7836.06719971,-inf,
7836.06719971,-inf,
7835.39428711,-inf,
7835.39428711,-inf,
7834.72137451,-inf,
7834.72137451,-inf,
7834.04846191,-inf,
7834.04846191,-inf,
7833.37554932,-inf,
7833.37554932,-inf,
7832.70263672,-inf,
7832.70263672,-inf,
7832.02972412,-inf,
7832.02972412,-inf,
7831.35681152,-inf,
7831.35681152,-inf,
7830.68389893,-inf,
7830.68389893,-inf,
7830.01098633,-inf,
7830.01098633,-inf,
7829.33807373,-inf,
7829.33807373,-inf,
7828.66516113,-inf,
7828.66516113,-inf,
7827.99224854,-inf,
7827.99224854,-inf,
7827.31933594,-inf,
7827.31933594,-inf,
7826.64642334,-inf,
7826.64642334,-inf,
7825.97351074,-inf,
7825.97351074,-inf,
7825.30059814,-inf,
7825.30059814,-inf,
7824.62768555,-inf,
7824.62768555,-inf,
7823.95477295,-inf,
7823.95477295,-inf,
7823.28186035,-inf,
7823.28186035,-inf,
7822.60894775,-inf,
7822.60894775,-inf,
7821.93603516,-inf,
7821.93603516,-inf,
7821.26312256,-inf,
7821.26312256,-inf,
7820.59020996,-inf,
7820.59020996,-inf,
7819.91729736,-inf,
7819.91729736,-inf,
7819.24438477,-inf,
7819.24438477,-inf,
7818.57147217,-inf,
7818.57147217,-inf,
7817.89855957,-inf,
7817.89855957,-inf,
7817.22564697,-inf,
7817.22564697,-inf,
7816.55273438,-inf,
7816.55273438,-inf,
7815.87982178,-inf,
7815.87982178,-inf,
7815.20690918,-inf,
7815.20690918,-inf,
7814.53399658,-inf,
7814.53399658,-inf,
7813.86108398,-inf,
7813.86108398,-inf,
7813.18817139,-inf,
7813.18817139,-inf,
7812.51525879,-inf,
7812.51525879,-inf,
7811.84234619,-inf,
7811.84234619,-inf,
7811.16943359,-inf,
7811.16943359,-inf,
7810.496521,-inf,
7810.496521,-inf,
7809.8236084,-inf,
7809.8236084,-inf,
7809.1506958,-inf,
7809.1506958,-inf,
7808.4777832,-inf,
7808.4777832,-inf,
7807.80487061,-inf,
7807.80487061,-inf,
7807.13195801,-inf,
7807.13195801,-inf,
7806.45904541,-inf,
7806.45904541,-inf,
7805.78613281,-inf,
7805.78613281,-inf,
7805.11322021,-inf,
7805.11322021,-inf,
7804.44030762,-inf,
7804.44030762,-inf,
7803.76739502,-inf,
7803.76739502,-inf,
7803.09448242,-inf,
7803.09448242,-inf,
7802.42156982,-inf,
7802.42156982,-inf,
7801.74865723,-inf,
7801.74865723,-inf,
7801.07574463,-inf,
7801.07574463,-inf,
7800.40283203,-inf,
7800.40283203,-inf,
7799.72991943,-inf,
7799.72991943,-inf,
7799.05700684,-inf,
7799.05700684,-inf,
7798.38409424,-inf,
7798.38409424,-inf,
7797.71118164,-inf,
7797.71118164,-inf,
7797.03826904,-inf,
7797.03826904,-inf,
7796.36535645,-inf,
7796.36535645,-inf,
7795.69244385,-inf,
7795.69244385,-inf,
7795.01953125,-inf,
7795.01953125,-inf,
7794.34661865,-inf,
7794.34661865,-inf,
7793.67370605,-inf,
7793.67370605,-inf,
7793.00079346,-inf,
7793.00079346,-inf,
7792.32788086,-inf,
7792.32788086,-inf,
7791.65496826,-inf,
7791.65496826,-inf,
7790.98205566,-inf,
7790.98205566,-inf,
7790.30914307,-inf,
7790.30914307,-inf,
7789.63623047,-inf,
7789.63623047,-inf,
7788.96331787,-inf,
7788.96331787,-inf,
7788.29040527,-inf,
7788.29040527,-inf,
7787.61749268,-inf,
7787.61749268,-inf,
7786.94458008,-inf,
7786.94458008,-inf,
7786.27166748,-inf,
7786.27166748,-inf,
7785.59875488,-inf,
7785.59875488,-inf,
7784.92584229,-inf,
7784.92584229,-inf,
7784.25292969,-inf,
7784.25292969,-inf,
7783.58001709,-inf,
7783.58001709,-inf,
7782.90710449,-inf,
7782.90710449,-inf,
7782.23419189,-inf,
7782.23419189,-inf,
7781.5612793,-inf,
7781.5612793,-inf,
7780.8883667,-inf,
7780.8883667,-inf,
7780.2154541,-inf,
7780.2154541,-inf,
7779.5425415,-inf,
7779.5425415,-inf,
7778.86962891,-inf,
7778.86962891,-inf,
7778.19671631,-inf,
7778.19671631,-inf,
7777.52380371,-inf,
7777.52380371,-inf,
7776.85089111,-inf,
7776.85089111,-inf,
7776.17797852,-inf,
7776.17797852,-inf,
7775.50506592,-inf,
7775.50506592,-inf,
7774.83215332,-inf,
7774.83215332,-inf,
7774.15924072,-inf,
7774.15924072,-inf,
7773.48632812,-inf,
7773.48632812,-inf,
7772.81341553,-inf,
7772.81341553,-inf,
7772.14050293,-inf,
7772.14050293,-inf,
7771.46759033,-inf,
7771.46759033,-inf,
7770.79467773,-inf,
7770.79467773,-inf,
7770.12176514,-inf,
7770.12176514,-inf,
7769.44885254,-inf,
7769.44885254,-inf,
7768.77593994,-inf,
7768.77593994,-inf,
7768.10302734,-inf,
7768.10302734,-inf,
7767.43011475,-inf,
7767.43011475,-inf,
7766.75720215,-inf,
7766.75720215,-inf,
7766.08428955,-inf,
7766.08428955,-inf,
7765.41137695,-inf,
7765.41137695,-inf,
7764.73846436,-inf,
7764.73846436,-inf,
7764.06555176,-inf,
7764.06555176,-inf,
7763.39263916,-inf,
7763.39263916,-inf,
7762.71972656,-inf,
7762.71972656,-inf,
7762.04681396,-inf,
7762.04681396,-inf,
7761.37390137,-inf,
7761.37390137,-inf,
7760.70098877,-inf,
7760.70098877,-inf,
7760.02807617,-inf,
7760.02807617,-inf,
7759.35516357,-inf,
7759.35516357,-inf,
7758.68225098,-inf,
7758.68225098,-inf,
7758.00933838,-inf,
7758.00933838,-inf,
7757.33642578,-inf,
7757.33642578,-inf,
7756.66351318,-inf,
7756.66351318,-inf,
7755.99060059,-inf,
7755.99060059,-inf,
7755.31768799,-inf,
7755.31768799,-inf,
7754.64477539,-inf,
7754.64477539,-inf,
7753.97186279,-inf,
7753.97186279,-inf,
7753.2989502,-inf,
7753.2989502,-inf,
7752.6260376,-inf,
7752.6260376,-inf,
7751.953125,-inf,
7751.953125,-inf,
7751.2802124,-inf,
7751.2802124,-inf,
7750.6072998,-inf,
7750.6072998,-inf,
7749.93438721,-inf,
7749.93438721,-inf,
7749.26147461,-inf,
7749.26147461,-inf,
7748.58856201,-inf,
7748.58856201,-inf,
7747.91564941,-inf,
7747.91564941,-inf,
7747.24273682,-inf,
7747.24273682,-inf,
7746.56982422,-inf,
7746.56982422,-inf,
7745.89691162,-inf,
7745.89691162,-inf,
7745.22399902,-inf,
7745.22399902,-inf,
7744.55108643,-inf,
7744.55108643,-inf,
7743.87817383,-inf,
7743.87817383,-inf,
7743.20526123,-inf,
7743.20526123,-inf,
7742.53234863,-inf,
7742.53234863,-inf,
7741.85943604,-inf,
7741.85943604,-inf,
7741.18652344,-inf,
7741.18652344,-inf,
7740.51361084,-inf,
7740.51361084,-inf,
7739.84069824,-inf,
7739.84069824,-inf,
7739.16778564,-inf,
7739.16778564,-inf,
7738.49487305,-inf,
7738.49487305,-inf,
7737.82196045,-inf,
7737.82196045,-inf,
7737.14904785,-inf,
7737.14904785,-inf,
7736.47613525,-inf,
7736.47613525,-inf,
7735.80322266,-inf,
7735.80322266,-inf,
7735.13031006,-inf,
7735.13031006,-inf,
7734.45739746,-inf,
7734.45739746,-inf,
7733.78448486,-inf,
7733.78448486,-inf,
7733.11157227,-inf,
7733.11157227,-inf,
7732.43865967,-inf,
7732.43865967,-inf,
7731.76574707,-inf,
7731.76574707,-inf,
7731.09283447,-inf,
7731.09283447,-inf,
7730.41992188,-inf,
7730.41992188,-inf,
7729.74700928,-inf,
7729.74700928,-inf,
7729.07409668,-inf,
7729.07409668,-inf,
7728.40118408,-inf,
7728.40118408,-inf,
7727.72827148,-inf,
7727.72827148,-inf,
7727.05535889,-inf,
7727.05535889,-inf,
7726.38244629,-inf,
7726.38244629,-inf,
7725.70953369,-inf,
7725.70953369,-inf,
7725.03662109,-inf,
7725.03662109,-inf,
7724.3637085,-inf,
7724.3637085,-inf,
7723.6907959,-inf,
7723.6907959,-inf,
7723.0178833,-inf,
7723.0178833,-inf,
7722.3449707,-inf,
7722.3449707,-inf,
7721.67205811,-inf,
7721.67205811,-inf,
7720.99914551,-inf,
7720.99914551,-inf,
7720.32623291,-inf,
7720.32623291,-inf,
7719.65332031,-inf,
7719.65332031,-inf,
7718.98040771,-inf,
7718.98040771,-inf,
7718.30749512,-inf,
7718.30749512,-inf,
7717.63458252,-inf,
7717.63458252,-inf,
7716.96166992,-inf,
7716.96166992,-inf,
7716.28875732,-inf,
7716.28875732,-inf,
7715.61584473,-inf,
7715.61584473,-inf,
7714.94293213,-inf,
7714.94293213,-inf,
7714.27001953,-inf,
7714.27001953,-inf,
7713.59710693,-inf,
7713.59710693,-inf,
7712.92419434,-inf,
7712.92419434,-inf,
7712.25128174,-inf,
7712.25128174,-inf,
7711.57836914,-inf,
7711.57836914,-inf,
7710.90545654,-inf,
7710.90545654,-inf,
7710.23254395,-inf,
7710.23254395,-inf,
7709.55963135,-inf,
7709.55963135,-inf,
7708.88671875,-inf,
7708.88671875,-inf,
7708.21380615,-inf,
7708.21380615,-inf,
7707.54089355,-inf,
7707.54089355,-inf,
7706.86798096,-inf,
7706.86798096,-inf,
7706.19506836,-inf,
7706.19506836,-inf,
7705.52215576,-inf,
7705.52215576,-inf,
7704.84924316,-inf,
7704.84924316,-inf,
7704.17633057,-inf,
7704.17633057,-inf,
7703.50341797,-inf,
7703.50341797,-inf,
7702.83050537,-inf,
7702.83050537,-inf,
7702.15759277,-inf,
7702.15759277,-inf,
7701.48468018,-inf,
7701.48468018,-inf,
7700.81176758,-inf,
7700.81176758,-inf,
7700.13885498,-inf,
7700.13885498,-inf,
7699.46594238,-inf,
7699.46594238,-inf,
7698.79302979,-inf,
7698.79302979,-inf,
7698.12011719,-inf,
7698.12011719,-inf,
7697.44720459,-inf,
7697.44720459,-inf,
7696.77429199,-inf,
7696.77429199,-inf,
7696.10137939,-inf,
7696.10137939,-inf,
7695.4284668,-inf,
7695.4284668,-inf,
7694.7555542,-inf,
7694.7555542,-inf,
7694.0826416,-inf,
7694.0826416,-inf,
7693.409729,-inf,
7693.409729,-inf,
7692.73681641,-inf,
7692.73681641,-inf,
7692.06390381,-inf,
7692.06390381,-inf,
7691.39099121,-inf,
7691.39099121,-inf,
7690.71807861,-inf,
7690.71807861,-inf,
7690.04516602,-inf,
7690.04516602,-inf,
7689.37225342,-inf,
7689.37225342,-inf,
7688.69934082,-inf,
7688.69934082,-inf,
7688.02642822,-inf,
7688.02642822,-inf,
7687.35351562,-inf,
7687.35351562,-inf,
7686.68060303,-inf,
7686.68060303,-inf,
7686.00769043,-inf,
7686.00769043,-inf,
7685.33477783,-inf,
7685.33477783,-inf,
7684.66186523,-inf,
7684.66186523,-inf,
7683.98895264,-inf,
7683.98895264,-inf,
7683.31604004,-inf,
7683.31604004,-inf,
7682.64312744,-inf,
7682.64312744,-inf,
7681.97021484,-inf,
7681.97021484,-inf,
7681.29730225,-inf,
7681.29730225,-inf,
7680.62438965,-inf,
7680.62438965,-inf,
7679.95147705,-inf,
7679.95147705,-inf,
7679.27856445,-inf,
7679.27856445,-inf,
7678.60565186,-inf,
7678.60565186,-inf,
7677.93273926,-inf,
7677.93273926,-inf,
7677.25982666,-inf,
7677.25982666,-inf,
7676.58691406,-inf,
7676.58691406,-inf,
7675.91400146,-inf,
7675.91400146,-inf,
7675.24108887,-inf,
7675.24108887,-inf,
7674.56817627,-inf,
7674.56817627,-inf,
7673.89526367,-inf,
7673.89526367,-inf,
7673.22235107,-inf,
7673.22235107,-inf,
7672.54943848,-inf,
7672.54943848,-inf,
7671.87652588,-inf,
7671.87652588,-inf,
7671.20361328,-inf,
7671.20361328,-inf,
7670.53070068,-inf,
7670.53070068,-inf,
7669.85778809,-inf,
7669.85778809,-inf,
7669.18487549,-inf,
7669.18487549,-inf,
7668.51196289,-inf,
7668.51196289,-inf,
7667.83905029,-inf,
7667.83905029,-inf,
7667.1661377,-inf,
7667.1661377,-inf,
7666.4932251,-inf,
7666.4932251,-inf,
7665.8203125,-inf,
7665.8203125,-inf,
7665.1473999,-inf,
7665.1473999,-inf,
7664.4744873,-inf,
7664.4744873,-inf,
7663.80157471,-inf,
7663.80157471,-inf,
7663.12866211,-inf,
7663.12866211,-inf,
7662.45574951,-inf,
7662.45574951,-inf,
7661.78283691,-inf,
7661.78283691,-inf,
7661.10992432,-inf,
7661.10992432,-inf,
7660.43701172,-inf,
7660.43701172,-inf,
7659.76409912,-inf,
7659.76409912,-inf,
7659.09118652,-inf,
7659.09118652,-inf,
7658.41827393,-inf,
7658.41827393,-inf,
7657.74536133,-inf,
7657.74536133,-inf,
7657.07244873,-inf,
7657.07244873,-inf,
7656.39953613,-inf,
7656.39953613,-inf,
7655.72662354,-inf,
7655.72662354,-inf,
7655.05371094,-inf,
7655.05371094,-inf,
7654.38079834,-inf,
7654.38079834,-inf,
7653.70788574,-inf,
7653.70788574,-inf,
7653.03497314,-inf,
7653.03497314,-inf,
7652.36206055,-inf,
7652.36206055,-inf,
7651.68914795,-inf,
7651.68914795,-inf,
7651.01623535,-inf,
7651.01623535,-inf,
7650.34332275,-inf,
7650.34332275,-inf,
7649.67041016,-inf,
7649.67041016,-inf,
7648.99749756,-inf,
7648.99749756,-inf,
7648.32458496,-inf,
7648.32458496,-inf,
7647.65167236,-inf,
7647.65167236,-inf,
7646.97875977,-inf,
7646.97875977,-inf,
7646.30584717,-inf,
7646.30584717,-inf,
7645.63293457,-inf,
7645.63293457,-inf,
7644.96002197,-inf,
7644.96002197,-inf,
7644.28710938,-inf,
7644.28710938,-inf,
7643.61419678,-inf,
7643.61419678,-inf,
7642.94128418,-inf,
7642.94128418,-inf,
7642.26837158,-inf,
7642.26837158,-inf,
7641.59545898,-inf,
7641.59545898,-inf,
7640.92254639,-inf,
7640.92254639,-inf,
7640.24963379,-inf,
7640.24963379,-inf,
7639.57672119,-inf,
7639.57672119,-inf,
7638.90380859,-inf,
7638.90380859,-inf,
7638.230896,-inf,
7638.230896,-inf,
7637.5579834,-inf,
7637.5579834,-inf,
7636.8850708,-inf,
7636.8850708,-inf,
7636.2121582,-inf,
7636.2121582,-inf,
7635.53924561,-inf,
7635.53924561,-inf,
7634.86633301,-inf,
7634.86633301,-inf,
7634.19342041,-inf,
7634.19342041,-inf,
7633.52050781,-inf,
7633.52050781,-inf,
7632.84759521,-inf,
7632.84759521,-inf,
7632.17468262,-inf,
7632.17468262,-inf,
7631.50177002,-inf,
7631.50177002,-inf,
7630.82885742,-inf,
7630.82885742,-inf,
7630.15594482,-inf,
7630.15594482,-inf,
7629.48303223,-inf,
7629.48303223,-inf,
7628.81011963,-inf,
7628.81011963,-inf,
7628.13720703,-inf,
7628.13720703,-inf,
7627.46429443,-inf,
7627.46429443,-inf,
7626.79138184,-inf,
7626.79138184,-inf,
7626.11846924,-inf,
7626.11846924,-inf,
