Hz,dB
859.982299805,41.556069015,
1569.90509033,41.5560113817,
1569.90509033,41.5560113817,
1771.10595703,41.5535220451,
1771.10595703,41.5535220451,
1006.67724609,41.5529464225,
1006.67724609,41.5529464225,
1003.9855957,41.5519855611,
1003.9855957,41.5519855611,
1622.39227295,41.548272039,
1622.39227295,41.548272039,
1726.69372559,41.5480034722,
1726.69372559,41.5480034722,
1466.27655029,41.5454471702,
1466.27655029,41.5454471702,
1448.78082275,41.544290545,
1448.78082275,41.544290545,
532.946777344,41.5431150707,
532.946777344,41.5431150707,
2180.23681641,41.5348671277,
2180.23681641,41.5348671277,
623.789978027,41.534744107,
623.789978027,41.534744107,
1544.33441162,41.5331791078,
1544.33441162,41.5331791078,
1988.45672607,41.5317009745,
1988.45672607,41.5317009745,
428.645324707,41.5312700358,
428.645324707,41.5312700358,
1623.06518555,41.5287058752,
1623.06518555,41.5287058752,
339.820861816,41.5285231121,
339.820861816,41.5285231121,
851.234436035,41.5258258184,
851.234436035,41.5258258184,
1990.47546387,41.5231999929,
1990.47546387,41.5231999929,
2086.02905273,41.5226758103,
2086.02905273,41.5226758103,
6071.69036865,41.5213120426,
6071.69036865,41.5213120426,
13798.0728149,41.5193243385,
13798.0728149,41.5193243385,
1224.70092773,41.5170105074,
1224.70092773,41.5170105074,
1601.53198242,41.5146659899,
1601.53198242,41.5146659899,
1463.5848999,41.5124380186,
1463.5848999,41.5124380186,
1686.31896973,41.512127689,
1686.31896973,41.512127689,
1433.97674561,41.5069139197,
1433.97674561,41.5069139197,
308.193969727,41.5038677372,
308.193969727,41.5038677372,
1691.02935791,41.5015377196,
1691.02935791,41.5015377196,
524.198913574,41.5002478851,
524.198913574,41.5002478851,
512.759399414,41.4978741343,
512.759399414,41.4978741343,
7462.60070801,41.4957205136,
7462.60070801,41.4957205136,
702.520751953,41.4921944229,
702.520751953,41.4921944229,
1569.23217773,41.4889083403,
1569.23217773,41.4889083403,
774.522399902,41.4860776285,
774.522399902,41.4860776285,
1008.02307129,41.4837895164,
1008.02307129,41.4837895164,
705.885314941,41.4816567679,
705.885314941,41.4816567679,
1687.66479492,41.4805007432,
1687.66479492,41.4805007432,
632.537841797,41.4774293079,
632.537841797,41.4774293079,
2141.88079834,41.4709965435,
2141.88079834,41.4709965435,
1857.91168213,41.4694735739,
1857.91168213,41.4694735739,
1859.93041992,41.4634318933,
1859.93041992,41.4634318933,
788.653564453,41.4591042695,
788.653564453,41.4591042695,
1207.2052002,41.457448023,
1207.2052002,41.457448023,
1644.59838867,41.4556211715,
1644.59838867,41.4556211715,
831.719970703,41.4529219914,
831.719970703,41.4529219914,
1023.50006104,41.4461782704,
1023.50006104,41.4461782704,
2007.97119141,41.4456896952,
2007.97119141,41.4456896952,
1770.43304443,41.4403549717,
1770.43304443,41.4403549717,
1724.0020752,41.4354558111,
1724.0020752,41.4354558111,
9208.80889893,41.431646561,
9208.80889893,41.431646561,
1703.14178467,41.429017882,
1703.14178467,41.429017882,
1297.37548828,41.4267401474,
1297.37548828,41.4267401474,
1663.43994141,41.4228770261,
1663.43994141,41.4228770261,
7468.65692139,41.4226899232,
7468.65692139,41.4226899232,
1735.44158936,41.41858582,
1735.44158936,41.41858582,
1097.52044678,41.4134633642,
1097.52044678,41.4134633642,
712.614440918,41.4106703411,
712.614440918,41.4106703411,
1725.34790039,41.4053959795,
1725.34790039,41.4053959795,
15119.6731567,41.4014331781,
15119.6731567,41.4014331781,
1178.2699585,41.3945693765,
1178.2699585,41.3945693765,
2186.96594238,41.3927673019,
2186.96594238,41.3927673019,
728.764343262,41.3903719024,
728.764343262,41.3903719024,
1551.7364502,41.3898511239,
1551.7364502,41.3898511239,
314.923095703,41.3876157432,
314.923095703,41.3876157432,
257.052612305,41.3871944356,
257.052612305,41.3871944356,
1246.90704346,41.3858067708,
1246.90704346,41.3858067708,
528.23638916,41.3802353845,
528.23638916,41.3802353845,
636.575317383,41.3797515541,
636.575317383,41.3797515541,
1201.82189941,41.3730092222,
1201.82189941,41.3730092222,
1699.77722168,41.3719080789,
1699.77722168,41.3719080789,
1048.39782715,41.3692095345,
1048.39782715,41.3692095345,
627.827453613,41.3676186374,
627.827453613,41.3676186374,
2005.27954102,41.3623965565,
2005.27954102,41.3623965565,
559.190368652,41.3571217999,
559.190368652,41.3571217999,
1468.96820068,41.353361303,
1468.96820068,41.353361303,
1740.15197754,41.3516438437,
1740.15197754,41.3516438437,
1287.95471191,41.3506057127,
1287.95471191,41.3506057127,
1836.378479,41.3505207555,
1836.378479,41.3505207555,
982.452392578,41.3458948451,
982.452392578,41.3458948451,
552.461242676,41.3404916919,
552.461242676,41.3404916919,
8860.91308594,41.3384866538,
8860.91308594,41.3384866538,
448.159790039,41.3350757207,
448.159790039,41.3350757207,
722.035217285,41.3291544516,
722.035217285,41.3291544516,
1602.20489502,41.3274547034,
1602.20489502,41.3274547034,
7297.06420898,41.3235023745,
7297.06420898,41.3235023745,
2359.23156738,41.3223932689,
2359.23156738,41.3223932689,
2085.35614014,41.3203903394,
2085.35614014,41.3203903394,
1384.85412598,41.3180550388,
1384.85412598,41.3180550388,
1274.49645996,41.3172324096,
1274.49645996,41.3172324096,
1482.42645264,41.3170630849,
1482.42645264,41.3170630849,
460.272216797,41.3158473746,
460.272216797,41.3158473746,
13677.62146,41.3157871559,
13677.62146,41.3157871559,
600.238037109,41.3151494948,
600.238037109,41.3151494948,
827.00958252,41.3100771491,
827.00958252,41.3100771491,
1907.03430176,41.3081096787,
1907.03430176,41.3081096787,
867.384338379,41.3071980869,
867.384338379,41.3071980869,
997.929382324,41.3057503169,
997.929382324,41.3057503169,
429.991149902,41.302495507,
429.991149902,41.302495507,
1712.56256104,41.3009414664,
1712.56256104,41.3009414664,
1265.74859619,41.3002751074,
1265.74859619,41.3002751074,
469.692993164,41.2996385119,
469.692993164,41.2996385119,
1435.3225708,41.2986729394,
1435.3225708,41.2986729394,
2102.17895508,41.2962206605,
2102.17895508,41.2962206605,
1199.13024902,41.2946577997,
1199.13024902,41.2946577997,
1051.76239014,41.293058489,
1051.76239014,41.293058489,
2643.20068359,41.2904133373,
2643.20068359,41.2904133373,
1668.82324219,41.2902813641,
1668.82324219,41.2902813641,
343.858337402,41.2877286701,
343.858337402,41.2877286701,
1932.60498047,41.2807311904,
1932.60498047,41.2807311904,
504.684448242,41.2802132673,
504.684448242,41.2802132673,
583.415222168,41.2721560954,
583.415222168,41.2721560954,
454.888916016,41.2706720149,
454.888916016,41.2706720149,
7979.39758301,41.2697605214,
7979.39758301,41.2697605214,
8157.71942139,41.2696838775,
8157.71942139,41.2696838775,
1317.56286621,41.2681436997,
1317.56286621,41.2681436997,
1403.02276611,41.2681210153,
1403.02276611,41.2681210153,
278.58581543,41.2672294133,
278.58581543,41.2672294133,
7981.4163208,41.2647867218,
7981.4163208,41.2647867218,
489.207458496,41.2622575857,
489.207458496,41.2622575857,
1473.00567627,41.2617873333,
1473.00567627,41.2617873333,
1053.10821533,41.2506793036,
1053.10821533,41.2506793036,
1564.52178955,41.2474323728,
1564.52178955,41.2474323728,
745.587158203,41.2460491803,
745.587158203,41.2460491803,
496.60949707,41.244906701,
496.60949707,41.244906701,
1096.84753418,41.2434932028,
1096.84753418,41.2434932028,
1367.35839844,41.2414263881,
1367.35839844,41.2414263881,
876.805114746,41.2381809961,
876.805114746,41.2381809961,
1193.07403564,41.2342316035,
1193.07403564,41.2342316035,
275.221252441,41.2325159765,
275.221252441,41.2325159765,
560.536193848,41.2305169267,
560.536193848,41.2305169267,
692.427062988,41.2265523787,
692.427062988,41.2265523787,
915.161132812,41.2255185388,
915.161132812,41.2255185388,
311.558532715,41.2231660159,
311.558532715,41.2231660159,
958.90045166,41.2222628611,
958.90045166,41.2222628611,
1263.0569458,41.2212598147,
1263.0569458,41.2212598147,
1483.77227783,41.2195007007,
1483.77227783,41.2195007007,
961.592102051,41.2179509878,
961.592102051,41.2179509878,
804.130554199,41.2154792761,
804.130554199,41.2154792761,
1277.86102295,41.2139439647,
1277.86102295,41.2139439647,
1432.63092041,41.2058418966,
1432.63092041,41.2058418966,
341.166687012,41.2032586175,
341.166687012,41.2032586175,
1889.53857422,41.1967626183,
1889.53857422,41.1967626183,
1726.02081299,41.1930670922,
1726.02081299,41.1930670922,
1261.03820801,41.1924096637,
1261.03820801,41.1924096637,
769.812011719,41.1830457395,
769.812011719,41.1830457395,
1618.35479736,41.1809482231,
1618.35479736,41.1809482231,
1299.39422607,41.1806802776,
1299.39422607,41.1806802776,
883.534240723,41.1796873785,
883.534240723,41.1796873785,
1728.03955078,41.1753957474,
1728.03955078,41.1753957474,
214.659118652,41.1736629574,
214.659118652,41.1736629574,
2265.69671631,41.1676641842,
2265.69671631,41.1676641842,
1666.80450439,41.1676595858,
1666.80450439,41.1676595858,
1830.32226562,41.1600696124,
1830.32226562,41.1600696124,
306.848144531,41.1585587102,
306.848144531,41.1585587102,
288.679504395,41.1585451114,
288.679504395,41.1585451114,
480.459594727,41.1572046402,
480.459594727,41.1572046402,
2334.33380127,41.1530300705,
2334.33380127,41.1530300705,
438.066101074,41.1510872312,
438.066101074,41.1510872312,
424.607849121,41.1503458574,
424.607849121,41.1503458574,
11098.3474731,41.1479603695,
11098.3474731,41.1479603695,
1095.50170898,41.1406548442,
1095.50170898,41.1406548442,
431.336975098,41.1349382315,
431.336975098,41.1349382315,
320.306396484,41.1349104991,
320.306396484,41.1349104991,
1892.23022461,41.1307307842,
1892.23022461,41.1307307842,
234.846496582,41.1299194765,
234.846496582,41.1299194765,
1981.0546875,41.1284179194,
1981.0546875,41.1284179194,
1999.89624023,41.1280331152,
1999.89624023,41.1280331152,
1785.91003418,41.1272452105,
1785.91003418,41.1272452105,
13737.5106812,41.1252332199,
13737.5106812,41.1252332199,
1891.55731201,41.120991831,
1891.55731201,41.120991831,
1762.35809326,41.1166565253,
1762.35809326,41.1166565253,
7114.03198242,41.1159823054,
7114.03198242,41.1159823054,
2214.55535889,41.1155497306,
2214.55535889,41.1155497306,
7286.97052002,41.1113647567,
7286.97052002,41.1113647567,
1655.36499023,41.1103313566,
1655.36499023,41.1103313566,
1437.34130859,41.1072336526,
1437.34130859,41.1072336526,
1346.49810791,41.1066357086,
1346.49810791,41.1066357086,
2304.05273438,41.1020671401,
2304.05273438,41.1020671401,
8516.38183594,41.1007111027,
8516.38183594,41.1007111027,
1925.20294189,41.1005942461,
1925.20294189,41.1005942461,
2369.99816895,41.1000036684,
2369.99816895,41.1000036684,
751.643371582,41.0990961243,
751.643371582,41.0990961243,
920.544433594,41.0987485246,
920.544433594,41.0987485246,
442.10357666,41.0906336275,
442.10357666,41.0906336275,
674.931335449,41.0851699586,
674.931335449,41.0851699586,
1490.50140381,41.0811382998,
1490.50140381,41.0811382998,
654.74395752,41.078057163,
654.74395752,41.078057163,
707.231140137,41.0772813005,
707.231140137,41.0772813005,
1897.61352539,41.0711979723,
1897.61352539,41.0711979723,
1880.11779785,41.0688319923,
1880.11779785,41.0688319923,
885.552978516,41.0686370693,
885.552978516,41.0686370693,
1082.04345703,41.0681192392,
1082.04345703,41.0681192392,
1586.05499268,41.0680409983,
1586.05499268,41.0680409983,
1717.94586182,41.0657351324,
1717.94586182,41.0657351324,
1402.34985352,41.0651798621,
1402.34985352,41.0651798621,
1817.53692627,41.0608468372,
1817.53692627,41.0608468372,
11038.458252,41.0591722787,
11038.458252,41.0591722787,
1732.07702637,41.0579613671,
1732.07702637,41.0579613671,
1452.14538574,41.0575951129,
1452.14538574,41.0575951129,
1291.3192749,41.0556021019,
1291.3192749,41.0556021019,
1417.82684326,41.0516461594,
1417.82684326,41.0516461594,
1930.58624268,41.0500710591,
1930.58624268,41.0500710591,
1627.10266113,41.0499954894,
1627.10266113,41.0499954894,
1616.33605957,41.0499453914,
1616.33605957,41.0499453914,
2134.47875977,41.0497009122,
2134.47875977,41.0497009122,
1720.63751221,41.0458984305,
1720.63751221,41.0458984305,
1363.99383545,41.0378697299,
1363.99383545,41.0378697299,
1321.6003418,41.0329034869,
1321.6003418,41.0329034869,
382.887268066,41.0322500733,
382.887268066,41.0322500733,
5725.81329346,41.0265731104,
5725.81329346,41.0265731104,
603.602600098,41.0265371535,
603.602600098,41.0265371535,
744.914245605,41.025567061,
744.914245605,41.025567061,
1235.4675293,41.0219641085,
1235.4675293,41.0219641085,
1859.25750732,41.0206263943,
1859.25750732,41.0206263943,
1069.93103027,41.0168205067,
1069.93103027,41.0168205067,
755.00793457,41.0167928439,
755.00793457,41.0167928439,
7461.25488281,41.0156173028,
7461.25488281,41.0156173028,
178.994750977,41.0151848969,
178.994750977,41.0151848969,
1134.53063965,41.0108887148,
1134.53063965,41.0108887148,
14157.4081421,41.0105770781,
14157.4081421,41.0105770781,
339.147949219,41.007686195,
339.147949219,41.007686195,
292.71697998,41.0031522268,
292.71697998,41.0031522268,
2098.14147949,40.9980695507,
2098.14147949,40.9980695507,
555.825805664,40.9967431833,
555.825805664,40.9967431833,
1748.89984131,40.9929353645,
1748.89984131,40.9929353645,
2031.52313232,40.9875469943,
2031.52313232,40.9875469943,
1139.24102783,40.9875007058,
1139.24102783,40.9875007058,
1851.85546875,40.9821817369,
1851.85546875,40.9821817369,
1978.36303711,40.9816316236,
1978.36303711,40.9816316236,
2015.37322998,40.9805788154,
2015.37322998,40.9805788154,
2210.5178833,40.9777120899,
2210.5178833,40.9777120899,
487.188720703,40.9775697689,
487.188720703,40.9775697689,
942.750549316,40.9770873254,
942.750549316,40.9770873254,
1835.03265381,40.9745575677,
1835.03265381,40.9745575677,
517.469787598,40.9742926874,
517.469787598,40.9742926874,
2251.56555176,40.9726363307,
2251.56555176,40.9726363307,
1927.89459229,40.9713207955,
1927.89459229,40.9713207955,
2238.7802124,40.9676305187,
2238.7802124,40.9676305187,
1089.44549561,40.9675332883,
1089.44549561,40.9675332883,
1759.66644287,40.9652290244,
1759.66644287,40.9652290244,
493.244934082,40.9639406612,
493.244934082,40.9639406612,
1558.46557617,40.9610003924,
1558.46557617,40.9610003924,
458.926391602,40.960143617,
458.926391602,40.960143617,
1191.05529785,40.9591191973,
1191.05529785,40.9591191973,
2001.24206543,40.9589219819,
2001.24206543,40.9589219819,
1292.6651001,40.9562543233,
1292.6651001,40.9562543233,
1705.83343506,40.9557451807,
1705.83343506,40.9557451807,
999.948120117,40.9540586429,
999.948120117,40.9540586429,
584.761047363,40.9513520768,
584.761047363,40.9513520768,
228.117370605,40.9497178601,
228.117370605,40.9497178601,
983.798217773,40.9463827573,
983.798217773,40.9463827573,
1963.55895996,40.9449871519,
1963.55895996,40.9449871519,
2522.74932861,40.9444641873,
2522.74932861,40.9444641873,
1811.48071289,40.9423573704,
1811.48071289,40.9423573704,
497.282409668,40.9411748647,
497.282409668,40.9411748647,
913.815307617,40.9396595615,
913.815307617,40.9396595615,
1801.38702393,40.9366493687,
1801.38702393,40.9366493687,
1789.94750977,40.9327071981,
1789.94750977,40.9327071981,
8514.36309814,40.9316342977,
8514.36309814,40.9316342977,
448.832702637,40.9295181944,
448.832702637,40.9295181944,
7287.64343262,40.9277910875,
7287.64343262,40.9277910875,
628.500366211,40.9262642901,
628.500366211,40.9262642901,
1099.53918457,40.9240574669,
1099.53918457,40.9240574669,
1257.67364502,40.9239445337,
1257.67364502,40.9239445337,
1798.02246094,40.9182290578,
1798.02246094,40.9182290578,
1729.38537598,40.9166594239,
1729.38537598,40.9166594239,
7114.70489502,40.9087232208,
7114.70489502,40.9087232208,
2285.21118164,40.9084394131,
2285.21118164,40.9084394131,
471.711730957,40.9077865527,
471.711730957,40.9077865527,
2132.46002197,40.9063964109,
2132.46002197,40.9063964109,
2218.59283447,40.9039882362,
2218.59283447,40.9039882362,
1674.20654297,40.9039104567,
1674.20654297,40.9039104567,
2312.12768555,40.9005879327,
2312.12768555,40.9005879327,
1094.82879639,40.9001216592,
1094.82879639,40.9001216592,
488.534545898,40.898118756,
488.534545898,40.898118756,
1365.33966064,40.8969345572,
1365.33966064,40.8969345572,
686.370849609,40.8952015857,
686.370849609,40.8952015857,
1295.35675049,40.8870545425,
1295.35675049,40.8870545425,
1974.99847412,40.8869298111,
1974.99847412,40.8869298111,
1399.65820312,40.8856983448,
1399.65820312,40.8856983448,
1629.79431152,40.8843679535,
1629.79431152,40.8843679535,
1388.89160156,40.8829722884,
1388.89160156,40.8829722884,
1856.56585693,40.8800868367,
1856.56585693,40.8800868367,
2103.52478027,40.8765517294,
2103.52478027,40.8765517294,
1783.89129639,40.8763549399,
1783.89129639,40.8763549399,
1784.56420898,40.8757825088,
1784.56420898,40.8757825088,
1888.86566162,40.8755275114,
1888.86566162,40.8755275114,
1916.45507812,40.873765761,
1916.45507812,40.873765761,
7461.92779541,40.8731882008,
7461.92779541,40.8731882008,
1795.33081055,40.8726389082,
1795.33081055,40.8726389082,
2061.80419922,40.8714635636,
2061.80419922,40.8714635636,
1750.9185791,40.8697302394,
1750.9185791,40.8697302394,
1020.80841064,40.8687014661,
1020.80841064,40.8687014661,
1429.93927002,40.8683864196,
1429.93927002,40.8683864196,
2017.39196777,40.8671396732,
2017.39196777,40.8671396732,
1903.66973877,40.8662245715,
1903.66973877,40.8662245715,
2301.36108398,40.8621702008,
2301.36108398,40.8621702008,
1190.38238525,40.8475979109,
1190.38238525,40.8475979109,
2093.43109131,40.839522805,
2093.43109131,40.839522805,
6072.36328125,40.8390450577,
6072.36328125,40.8390450577,
1995.85876465,40.8330500505,
1995.85876465,40.8330500505,
975.050354004,40.8328904024,
975.050354004,40.8328904024,
1970.96099854,40.8308339117,
1970.96099854,40.8308339117,
829.028320312,40.82816429,
829.028320312,40.82816429,
481.132507324,40.8279417322,
481.132507324,40.8279417322,
14217.9702759,40.8277697373,
14217.9702759,40.8277697373,
1818.88275146,40.8268559222,
1818.88275146,40.8268559222,
772.503662109,40.8208495284,
772.503662109,40.8208495284,
1351.88140869,40.8187857665,
1351.88140869,40.8187857665,
1951.4465332,40.8152943435,
1951.4465332,40.8152943435,
1376.10626221,40.8146863572,
1376.10626221,40.8146863572,
1368.03131104,40.806910155,
1368.03131104,40.806910155,
1939.33410645,40.8058351207,
1939.33410645,40.8058351207,
844.505310059,40.8054870743,
844.505310059,40.8054870743,
1068.58520508,40.8046665531,
1068.58520508,40.8046665531,
1028.88336182,40.8007685753,
1028.88336182,40.8007685753,
1438.01422119,40.7994787063,
1438.01422119,40.7994787063,
385.578918457,40.7963609055,
385.578918457,40.7963609055,
1852.52838135,40.7952663522,
1852.52838135,40.7952663522,
1878.09906006,40.794655463,
1878.09906006,40.794655463,
685.697937012,40.7937278501,
685.697937012,40.7937278501,
1906.36138916,40.7915708566,
1906.36138916,40.7915708566,
238.883972168,40.790215271,
238.883972168,40.790215271,
2035.56060791,40.7853152087,
2035.56060791,40.7853152087,
1861.27624512,40.7806383821,
1861.27624512,40.7806383821,
776.541137695,40.7767464514,
776.541137695,40.7767464514,
2059.78546143,40.7757265042,
2059.78546143,40.7757265042,
1334.38568115,40.7748153044,
1334.38568115,40.7748153044,
2113.61846924,40.7745472955,
2113.61846924,40.7745472955,
8510.32562256,40.7694759413,
8510.32562256,40.7694759413,
881.51550293,40.7691387417,
881.51550293,40.7691387417,
1603.55072021,40.7670439464,
1603.55072021,40.7670439464,
1514.72625732,40.7655715505,
1514.72625732,40.7655715505,
640.612792969,40.7641878327,
640.612792969,40.7641878327,
645.99609375,40.7622555855,
645.99609375,40.7622555855,
1697.75848389,40.7607409173,
1697.75848389,40.7607409173,
1949.42779541,40.7601023564,
1949.42779541,40.7601023564,
1215.95306396,40.7581396759,
1215.95306396,40.7581396759,
7286.29760742,40.7526280695,
7286.29760742,40.7526280695,
2090.06652832,40.7464193199,
2090.06652832,40.7464193199,
1920.49255371,40.7403430293,
1920.49255371,40.7403430293,
2491.79534912,40.7391616172,
2491.79534912,40.7391616172,
316.268920898,40.73795687,
316.268920898,40.73795687,
1319.581604,40.7348294953,
1319.581604,40.7348294953,
269.83795166,40.7320533025,
269.83795166,40.7320533025,
1870.69702148,40.7255556339,
1870.69702148,40.7255556339,
1886.84692383,40.7210450745,
1886.84692383,40.7210450745,
611.004638672,40.7208402942,
611.004638672,40.7208402942,
1254.98199463,40.7167786039,
1254.98199463,40.7167786039,
9209.48181152,40.7117280466,
9209.48181152,40.7117280466,
1550.390625,40.7104097892,
1550.390625,40.7104097892,
1415.80810547,40.7099904929,
1415.80810547,40.7099904929,
1843.78051758,40.7052071094,
1843.78051758,40.7052071094,
2006.62536621,40.7052011184,
2006.62536621,40.7052011184,
7288.31634521,40.7018043924,
7288.31634521,40.7018043924,
668.87512207,40.7004481887,
668.87512207,40.7004481887,
236.192321777,40.6986824853,
236.192321777,40.6986824853,
294.062805176,40.6968353463,
294.062805176,40.6968353463,
1005.3314209,40.6952692137,
1005.3314209,40.6952692137,
2250.89263916,40.6951501189,
2250.89263916,40.6951501189,
1625.75683594,40.6950778692,
1625.75683594,40.6950778692,
1904.34265137,40.6815278379,
1904.34265137,40.6815278379,
355.97076416,40.6803106572,
355.97076416,40.6803106572,
643.304443359,40.6783852648,
643.304443359,40.6783852648,
12177.6992798,40.6775319836,
12177.6992798,40.6775319836,
1662.76702881,40.6745449907,
1662.76702881,40.6745449907,
2059.11254883,40.674121007,
2059.11254883,40.674121007,
2165.43273926,40.6701290419,
2165.43273926,40.6701290419,
7980.07049561,40.6678014913,
7980.07049561,40.6678014913,
1771.77886963,40.66671795,
1771.77886963,40.66671795,
1479.06188965,40.663652916,
1479.06188965,40.663652916,
2207.82623291,40.6612106081,
2207.82623291,40.6612106081,
1632.48596191,40.6586198232,
1632.48596191,40.6586198232,
621.098327637,40.6574399329,
621.098327637,40.6574399329,
1807.4432373,40.6552577003,
1807.4432373,40.6552577003,
1964.90478516,40.6525193214,
1964.90478516,40.6525193214,
1577.9800415,40.6484271342,
1577.9800415,40.6484271342,
2280.50079346,40.646583788,
2280.50079346,40.646583788,
1689.01062012,40.6394399696,
1689.01062012,40.6394399696,
631.192016602,40.6386267993,
631.192016602,40.6386267993,
2163.41400146,40.637198246,
2163.41400146,40.637198246,
1417.15393066,40.6352793179,
1417.15393066,40.6352793179,
8156.37359619,40.6314945637,
8156.37359619,40.6314945637,
1627.77557373,40.6229166235,
1627.77557373,40.6229166235,
7982.762146,40.6226748248,
7982.762146,40.6226748248,
1823.59313965,40.615098142,
1823.59313965,40.615098142,
1675.55236816,40.613006427,
1675.55236816,40.613006427,
1910.39886475,40.6058192183,
1910.39886475,40.6058192183,
1584.70916748,40.6037622498,
1584.70916748,40.6037622498,
2361.92321777,40.6012901692,
2361.92321777,40.6012901692,
7112.01324463,40.5903992843,
7112.01324463,40.5903992843,
2076.60827637,40.5895960027,
2076.60827637,40.5895960027,
1691.70227051,40.5884740413,
1691.70227051,40.5884740413,
1454.16412354,40.5796445783,
1454.16412354,40.5796445783,
1816.86401367,40.5784401213,
1816.86401367,40.5784401213,
11998.0316162,40.5762357551,
11998.0316162,40.5762357551,
7289.66217041,40.576120719,
7289.66217041,40.576120719,
1853.87420654,40.5739706325,
1853.87420654,40.5739706325,
295.408630371,40.5736358151,
295.408630371,40.5736358151,
2005.95245361,40.5734794276,
2005.95245361,40.5734794276,
680.31463623,40.5712270948,
680.31463623,40.5712270948,
2503.23486328,40.5688590371,
2503.23486328,40.5688590371,
376.831054688,40.5678154048,
376.831054688,40.5678154048,
1202.49481201,40.5656193789,
1202.49481201,40.5656193789,
19856.9778442,40.5640967504,
19856.9778442,40.5640967504,
1196.43859863,40.5534976562,
1196.43859863,40.5534976562,
1673.53363037,40.5525865229,
1673.53363037,40.5525865229,
2341.06292725,40.550494,
2341.06292725,40.550494,
1812.82653809,40.5401733278,
1812.82653809,40.5401733278,
2176.19934082,40.5344305805,
2176.19934082,40.5344305805,
2034.88769531,40.5333235801,
2034.88769531,40.5333235801,
1824.26605225,40.5330344134,
1824.26605225,40.5330344134,
8861.58599854,40.5244670209,
8861.58599854,40.5244670209,
1014.07928467,40.5223968936,
1014.07928467,40.5223968936,
1312.85247803,40.5221324284,
1312.85247803,40.5221324284,
1683.62731934,40.5198539921,
1683.62731934,40.5198539921,
1667.47741699,40.5164670103,
1667.47741699,40.5164670103,
1635.8505249,40.5159535536,
1635.8505249,40.5159535536,
1505.30548096,40.5085404422,
1505.30548096,40.5085404422,
567.938232422,40.4947817849,
567.938232422,40.4947817849,
1682.28149414,40.492557177,
1682.28149414,40.492557177,
7975.36010742,40.4914414739,
7975.36010742,40.4914414739,
6770.17364502,40.4887521147,
6770.17364502,40.4887521147,
6079.76531982,40.4869424583,
6079.76531982,40.4869424583,
101.609802246,40.4819899746,
101.609802246,40.4819899746,
1512.70751953,40.4809347962,
1512.70751953,40.4809347962,
404.420471191,40.4800562812,
404.420471191,40.4800562812,
1660.74829102,40.4762903557,
1660.74829102,40.4762903557,
7990.16418457,40.4750556079,
7990.16418457,40.4750556079,
7467.98400879,40.4727001791,
7467.98400879,40.4727001791,
1994.51293945,40.4718878092,
1994.51293945,40.4718878092,
2112.94555664,40.4692354869,
2112.94555664,40.4692354869,
665.510559082,40.4629042627,
665.510559082,40.4629042627,
1159.42840576,40.4625283357,
1159.42840576,40.4625283357,
1250.27160645,40.4615494979,
1250.27160645,40.4615494979,
648.014831543,40.4578097124,
648.014831543,40.4578097124,
432.682800293,40.4559586884,
432.682800293,40.4559586884,
967.64831543,40.4559044258,
967.64831543,40.4559044258,
2425.84991455,40.4537110716,
2425.84991455,40.4537110716,
353.952026367,40.4528937597,
353.952026367,40.4528937597,
637.921142578,40.4452146373,
637.921142578,40.4452146373,
2335.00671387,40.4450156513,
2335.00671387,40.4450156513,
8163.77563477,40.4448953229,
8163.77563477,40.4448953229,
7986.12670898,40.444666416,
7986.12670898,40.444666416,
1998.55041504,40.4415373412,
1998.55041504,40.4415373412,
676.277160645,40.4387734569,
676.277160645,40.4387734569,
539.002990723,40.4387179551,
539.002990723,40.4387179551,
356.643676758,40.4384167814,
356.643676758,40.4384167814,
2523.42224121,40.4367837907,
2523.42224121,40.4367837907,
415.859985352,40.4359224319,
415.859985352,40.4359224319,
12238.2614136,40.4328375354,
12238.2614136,40.4328375354,
1100.88500977,40.4314813729,
1100.88500977,40.4314813729,
1928.56750488,40.4281810161,
1928.56750488,40.4281810161,
2196.38671875,40.4193346827,
2196.38671875,40.4193346827,
2264.35089111,40.4190180156,
2264.35089111,40.4190180156,
132.563781738,40.4126077742,
132.563781738,40.4126077742,
2071.22497559,40.4115872424,
2071.22497559,40.4115872424,
669.548034668,40.4115009123,
669.548034668,40.4115009123,
2075.26245117,40.4108083511,
2075.26245117,40.4108083511,
1779.8538208,40.4067188191,
1779.8538208,40.4067188191,
1396.29364014,40.4058515241,
1396.29364014,40.4058515241,
5729.17785645,40.405338101,
5729.17785645,40.405338101,
1593.45703125,40.4000973014,
1593.45703125,40.4000973014,
2051.71051025,40.4000128502,
2051.71051025,40.4000128502,
2287.22991943,40.3968757411,
2287.22991943,40.3968757411,
2189.65759277,40.3941873172,
2189.65759277,40.3941873172,
1637.1963501,40.3864210629,
1637.1963501,40.3864210629,
1713.90838623,40.3858568372,
1713.90838623,40.3858568372,
2752.88543701,40.3846532257,
2752.88543701,40.3846532257,
1378.125,40.3843217285,
1378.125,40.3843217285,
390.962219238,40.3816656813,
390.962219238,40.3816656813,
572.648620605,40.3805765931,
572.648620605,40.3805765931,
1170.19500732,40.3790798538,
1170.19500732,40.3790798538,
1026.19171143,40.3769285645,
1026.19171143,40.3769285645,
1500.59509277,40.3732925153,
1500.59509277,40.3732925153,
678.968811035,40.3732416629,
678.968811035,40.3732416629,
7980.7434082,40.3724488677,
7980.7434082,40.3724488677,
1814.84527588,40.3715614701,
1814.84527588,40.3715614701,
